,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
386931,2020-07-11 15:18:28,entertainment,40.14,Reno,NV,39.5483,-119.7957,276896,1997-03-12,40.220516,-120.731018,M
635328,2020-11-08 22:35:48,shopping_pos,126.48,Harper,TX,30.2816,-99.241,2395,1993-11-17,30.956416,-98.441485,M
603162,2020-10-22 08:51:16,grocery_pos,204.7,West Sayville,NY,40.732,-73.1,4056,1990-06-25,40.453644,-72.202161,F
492844,2020-08-25 18:17:05,home,1.33,Roma,TX,26.4215,-99.0025,18128,1990-11-07,27.144486,-98.144741,F
284386,2020-09-22 06:12:03,misc_pos,65.25,Mendon,UT,41.71,-111.9817,2078,1963-06-13,42.383982,-111.193628,F
656899,2020-11-20 11:26:43,gas_transport,57.32,Lawn,PA,40.2236,-76.538,213,1972-02-15,40.604297,-76.745193,F
458599,2020-08-11 01:15:59,misc_net,9.65,Sturgis,MS,33.357,-89.0473,1923,1960-01-16,34.172382,-88.48360500000001,F
574341,2020-10-06 15:39:17,personal_care,139.07,Kilgore,TX,32.3836,-94.8653,24536,1983-10-14,31.423641,-94.524639,F
253715,2020-07-21 09:42:05,grocery_pos,213.29,Burlington,WA,48.4786,-122.3345,14871,1974-03-10,48.106923,-122.638806,F
526897,2020-09-11 20:03:12,shopping_net,1.93,Avoca,IA,41.4768,-95.3509,2036,1971-08-20,40.532215,-95.44196,F
609822,2020-10-26 05:17:01,grocery_net,36.94,Bellmore,NY,40.6729,-73.5365,34496,1970-10-21,39.843158,-73.19432900000001,F
137425,2019-11-16 08:57:42,grocery_pos,102.29,Meredith,CO,39.3199,-106.6596,61,1939-11-04,39.08561,-105.749996,
660124,2020-11-22 11:14:13,grocery_pos,119.17,Burke,VA,38.7894,-77.2818,43102,1950-11-27,38.755532,-76.67317800000001,M
261937,2020-08-06 08:34:31,misc_net,8.43,Browning,MO,40.029,-93.1607,602,1954-07-14,39.592487,-94.005084,F
313292,2020-11-30 13:42:53,personal_care,24.18,Westerville,NE,41.4193,-99.3844,73,1935-02-10,41.207537,-99.650122,F
478658,2020-08-19 18:28:44,personal_care,58.09,Fayetteville,NC,35.0583,-79.008,238602,1993-05-14,35.303182,-78.05988,M
657346,2020-11-20 17:44:41,misc_pos,20.41,Blooming Grove,TX,32.0758,-96.701,1563,1978-03-04,32.418033,-95.951368,F
244832,2020-07-05 04:52:13,grocery_pos,110.11,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,41.344693,-124.148855,F
47834,2019-05-09 19:07:58,entertainment,29.7,Port Costa,CA,38.046,-122.1866,198,1959-03-31,38.470057,-122.692284,
740126,2020-12-17 11:53:46,grocery_pos,190.92,Knoxville,TN,35.9335,-84.1481,391389,1994-04-22,35.924828999999995,-84.81079,F
22349,2019-03-09 17:18:06,home,7.73,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.602916,-111.563178,
301714,2020-11-03 03:09:40,gas_transport,41.19,Utica,MO,39.7417,-93.6289,271,1972-04-18,38.819414,-92.943049,F
583398,2020-10-12 00:42:00,entertainment,31.26,Louisville,KY,38.2507,-85.7476,736284,1952-04-02,37.644326,-86.366831,F
54419,2019-05-25 14:17:16,personal_care,17.65,Port Costa,CA,38.046,-122.1866,198,1959-03-31,38.324245,-121.200724,
697345,2020-12-06 10:32:41,shopping_pos,140.43,Lahoma,OK,36.385,-98.0727,1078,1989-10-06,37.207762,-97.403019,M
750056,2020-12-20 13:56:27,entertainment,71.94,Mc Nabb,IL,41.173,-89.2187,532,1956-01-09,42.068728,-88.94994100000001,M
123376,2019-10-13 05:57:42,misc_net,9.53,Camden,MO,39.2048,-94.0259,464,1959-05-28,39.596649,-95.0184,
593804,2020-10-17 19:02:56,health_fitness,36.75,Philadelphia,PA,40.0897,-74.9781,1526206,1972-05-23,39.267801,-75.858274,F
209187,2020-04-20 08:06:49,gas_transport,61.67,Laramie,WY,41.4247,-105.4781,35371,1988-09-02,41.746919,-105.127168,
695009,2020-12-05 18:44:38,home,34.33,Bauxite,AR,34.5091,-92.4828,4074,1975-12-20,34.476571,-92.114523,F
633,2019-01-02 20:00:25,home,42.8,Westfir,OR,43.7575,-122.481,597,1961-05-19,43.463137,-121.927884,
753815,2020-12-21 09:01:58,shopping_net,17.78,Greenwich,NJ,39.4055,-75.3209,804,1965-03-25,38.592759,-75.583702,M
321325,2020-12-09 17:34:46,kids_pets,162.69,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,48.135088,-116.222261,M
564851,2020-10-01 23:48:40,entertainment,13.35,Cedar,MI,44.8605,-85.8138,3096,1975-10-11,44.817334,-86.44717299999999,M
169767,2019-12-31 13:56:55,entertainment,135.08,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,34.657783,-117.798799,
374061,2020-07-05 23:55:01,shopping_net,208.77,Plainfield,NJ,40.6152,-74.415,71485,1974-07-19,40.64551,-73.788718,F
372953,2020-07-05 16:12:29,entertainment,75.58,Margaretville,NY,42.1852,-74.6178,1988,1978-05-23,42.302142,-74.556715,M
58219,2019-06-01 19:14:19,food_dining,151.45,Kent,OR,45.0838,-120.6649,60,1942-04-03,44.092732,-120.826789,
271876,2020-08-25 07:33:36,shopping_pos,6.21,Mendon,UT,41.71,-111.9817,2078,1963-06-13,42.038652,-112.115172,F
445673,2020-08-05 05:35:42,gas_transport,53.17,East Canaan,CT,42.0158,-73.2913,647,1987-09-26,42.504054,-72.800753,F
366373,2020-07-02 10:49:09,gas_transport,35.95,Lolita,TX,28.7724,-96.4793,911,1970-01-18,29.112577,-95.877743,M
677288,2020-11-30 15:34:31,personal_care,39.17,Hopkins,SC,33.9349,-80.8449,13717,1949-11-16,33.570661,-80.419739,F
256135,2020-07-26 13:32:56,kids_pets,43.25,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.807823,-95.055803,F
397333,2020-07-15 09:34:31,shopping_pos,157.65,Collettsville,NC,35.9946,-81.7266,885,1988-09-15,36.733995,-82.454348,M
440822,2020-08-03 15:39:14,food_dining,4.95,Bowdoin,ME,44.0575,-69.9656,3224,1997-08-22,43.337811,-70.110475,M
230563,2020-06-07 16:18:52,entertainment,23.35,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,34.820712,-105.596453,
788622,2020-12-30 04:00:50,grocery_net,10.87,West Decatur,PA,40.9493,-78.3129,1762,1962-05-04,41.778574,-78.248319,M
584160,2020-10-12 09:30:47,grocery_net,43.51,University,MS,34.3396,-89.5736,4198,2001-06-22,34.650637,-90.150814,F
497305,2020-08-28 05:40:13,food_dining,55.72,Emporium,PA,41.5177,-78.2536,4533,1969-11-01,42.482992,-79.171508,M
743423,2020-12-18 14:41:13,food_dining,5.12,Haw River,NC,36.0424,-79.3242,6006,1984-07-20,36.119999,-80.23034799999999,M
659625,2020-11-22 03:52:21,misc_net,1.59,Monmouth Beach,NJ,40.333,-73.9809,3279,1978-10-05,40.00595,-73.499824,M
490273,2020-08-24 21:35:20,health_fitness,119.76,May,TX,31.9571,-98.9656,1791,1965-07-26,32.555328,-99.762541,F
667837,2020-11-26 00:54:38,gas_transport,53.84,Surrency,GA,31.6489,-82.1982,1324,1926-07-12,31.900548,-82.386889,F
449870,2020-08-07 17:24:30,personal_care,8.3,Hancock,MD,39.6991,-78.1762,3766,1984-02-14,39.230526,-78.671094,M
322036,2020-12-10 19:54:23,shopping_net,8.81,Manville,WY,42.73,-104.7024,241,1980-12-16,43.632551,-104.726073,F
326579,2020-12-15 21:46:58,entertainment,7.24,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.456219,-108.7669,F
104695,2019-08-30 15:41:46,entertainment,168.08,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,38.032289,-94.297008,
81128,2019-07-15 15:43:56,food_dining,2.87,Freedom,WY,43.0172,-111.0292,471,1967-08-02,43.696376,-110.533026,
566419,2020-10-02 23:56:40,personal_care,7.51,Spencer,SD,43.7557,-97.5936,343,1972-03-05,43.178559,-97.724382,F
530647,2020-09-13 20:16:51,kids_pets,52.76,Utica,PA,41.4798,-79.9403,1102,1989-07-08,40.641377,-79.329931,M
642921,2020-11-12 15:45:37,home,374.29,Woodville,AL,34.6689,-86.2296,3395,1979-01-21,33.889701,-86.56330600000001,M
513470,2020-09-04 16:24:01,food_dining,34.24,Florence,MS,32.153,-90.1217,19685,1984-12-24,33.077855,-89.476423,F
141154,2019-11-24 19:39:48,food_dining,30.53,Kirk,CO,39.6171,-102.4776,207,1955-12-04,40.208087,-102.576405,
110424,2019-09-12 09:51:26,entertainment,2.74,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,44.288521,-123.708281,
26579,2019-03-19 00:52:42,misc_pos,92.77,Napa,CA,38.4549,-122.2564,94014,1985-08-21,39.027493,-121.26586299999998,
97988,2019-08-17 17:16:04,health_fitness,92.61,Iliff,CO,40.7692,-103.0968,648,1969-09-21,41.081721,-102.164311,
500235,2020-08-29 19:18:33,home,44.76,East Troy,WI,42.8035,-88.4092,9679,1991-04-11,43.561034,-88.308501,M
108896,2019-09-08 14:51:19,shopping_pos,1.8,Ballwin,MO,38.577,-90.5255,92608,2001-07-26,38.312637,-90.067254,
493635,2020-08-25 23:21:26,home,102.06,Quanah,TX,34.2956,-99.7494,3202,1998-03-18,34.036590999999994,-99.271853,M
508100,2020-09-01 12:35:28,kids_pets,23.98,West Sayville,NY,40.732,-73.1,4056,1990-06-25,40.808333000000005,-73.265445,F
254042,2020-07-21 19:52:11,food_dining,14.99,Arnold,MO,38.4305,-90.387,35439,1985-03-31,38.155098,-91.260358,M
717905,2020-12-11 17:43:22,home,38.73,Winslow,AR,35.8312,-94.1187,2786,1965-09-27,36.251396,-95.059042,F
11782,2019-02-07 13:52:54,personal_care,11.41,Arnold,MO,38.4305,-90.387,35439,1985-03-31,37.573156,-90.912985,
290943,2020-10-07 21:43:30,entertainment,78.16,Red Cliff,CO,39.4584,-106.3851,277,1985-04-03,38.793622,-107.321923,M
455394,2020-08-10 01:34:57,grocery_pos,107.21,Clune,PA,40.5503,-79.3237,168,1978-10-04,40.939078,-79.257017,M
5140,2019-01-17 03:15:19,grocery_pos,91.93,Honokaa,HI,20.0827,-155.488,4878,1966-12-03,19.169435,-155.573568,
382038,2020-07-08 23:18:52,misc_pos,6.17,Mc Veytown,PA,40.5046,-77.7186,4653,1997-07-01,41.187382,-77.078238,M
493362,2020-08-25 21:35:17,food_dining,2.74,Thomas,OK,35.7382,-98.7388,1675,1986-05-01,34.934308,-98.477699,F
782368,2020-12-28 20:43:14,health_fitness,23.2,Ford,VA,37.1349,-77.7364,1051,1976-11-21,37.051492,-78.398963,F
155410,2019-12-14 18:20:58,travel,1.09,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,38.924672,-105.645476,
647041,2020-11-15 07:47:14,gas_transport,73.41,Lamberton,MN,44.2378,-95.2739,1507,1993-10-12,44.134249,-94.807121,M
126443,2019-10-20 15:31:00,personal_care,65.74,Valentine,NE,42.8062,-100.6215,4005,1945-03-15,42.739126,-101.096041,
38079,2019-04-15 16:37:11,entertainment,37.63,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,43.123076,-122.206945,
583435,2020-10-12 01:03:07,gas_transport,93.54,Wilmette,IL,42.0765,-87.7246,27020,1986-07-23,42.461201,-86.796291,M
554884,2020-09-26 22:58:36,home,35.84,Grant,AL,34.4959,-86.259,5901,1972-07-25,34.565088,-85.541359,M
286476,2020-09-27 18:48:17,misc_pos,178.4,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,46.471871,-117.715936,M
653983,2020-11-18 05:04:09,gas_transport,84.42,Sachse,TX,32.9643,-96.6012,20328,1985-06-20,32.276232,-96.283462,M
321988,2020-12-10 18:27:22,health_fitness,3.39,Wales,AK,64.7556,-165.6723,145,1939-11-09,65.47108,-166.358425,M
406563,2020-07-19 23:44:18,travel,1.63,Harborcreek,PA,42.1767,-79.9416,2518,1946-02-02,41.742704,-79.14469799999999,M
34581,2019-04-07 14:37:37,entertainment,29.1,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,33.450802,-111.999631,
341747,2020-06-22 04:34:17,entertainment,52.42,Winslow,AR,35.8312,-94.1187,2786,1965-09-27,35.023339,-93.483592,F
107627,2019-09-05 18:40:28,kids_pets,18.22,Moab,UT,38.5677,-109.5271,9772,1989-11-24,38.780741,-110.409045,
236839,2020-06-19 14:25:15,health_fitness,88.7,Arnold,MO,38.4305,-90.387,35439,1985-03-31,37.714866,-89.403074,
679338,2020-11-30 22:50:10,home,122.79,Port Saint Lucie,FL,27.2625,-80.3793,181438,1934-03-19,27.576887,-80.77951800000001,F
475766,2020-08-18 13:03:04,shopping_net,3.46,Muskegon,MI,43.2326,-86.2492,128715,1995-05-25,42.892318,-85.771385,M
687190,2020-12-03 01:23:03,grocery_net,70.25,Hinckley,OH,41.2419,-81.7453,7646,1988-09-15,40.552248,-82.184709,F
80605,2019-07-14 18:32:16,personal_care,8.46,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,39.711583000000005,-105.147556,
752751,2020-12-21 02:37:53,grocery_pos,94.43,Saxon,WI,46.4959,-90.4383,795,1986-04-15,47.447992,-90.123375,M
174708,2020-01-16 15:27:27,home,42.88,Crownpoint,NM,35.7206,-108.0271,5662,1989-04-08,35.458264,-108.480678,
137165,2019-11-15 17:47:47,kids_pets,101.7,Campbell,NE,40.2967,-98.737,493,1940-09-13,40.089505,-98.527563,
765624,2020-12-24 08:27:28,gas_transport,58.62,Manchester,MD,39.6747,-76.8941,11751,1964-02-15,39.289606,-76.19216899999999,F
531726,2020-09-14 07:42:35,grocery_net,25.28,Orangeburg,NY,41.0442,-73.9609,5950,1971-07-02,40.943318,-74.490765,F
197734,2020-03-23 11:49:01,shopping_pos,2.4,Vinton,CA,40.0235,-120.7986,128,1966-02-21,39.547482,-120.565927,
556454,2020-09-27 17:31:18,home,62.68,Summerfield,NC,36.2245,-79.8901,14075,1929-04-22,37.101667,-80.426091,M
600435,2020-10-20 15:43:40,food_dining,36.48,Chatham,NY,42.3496,-73.5873,4015,1971-10-14,43.131447,-73.418749,F
251041,2020-07-16 10:08:40,misc_pos,100.42,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,32.977646,-118.385749,F
697964,2020-12-06 13:43:37,entertainment,45.66,Scotland,MD,38.0828,-76.3477,313,1976-03-26,38.315303,-76.93748000000001,F
541263,2020-09-19 14:45:29,health_fitness,18.95,Greenville,OH,40.0987,-84.6342,22930,1971-11-26,40.726103,-84.28394899999999,M
143259,2019-11-30 03:03:46,misc_net,1190.66,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,33.294155,-116.005929,
735551,2020-12-15 20:05:15,travel,2.71,Bagley,WI,42.9207,-91.0685,878,1974-11-20,42.729805,-90.117844,F
560794,2020-09-29 12:02:59,kids_pets,82.3,Karnack,TX,32.6205,-94.2,2807,1931-01-26,33.470498,-93.819923,F
556051,2020-09-27 13:59:59,travel,2.09,Bowdoin,ME,44.0575,-69.9656,3224,1997-08-22,43.769152000000005,-69.58621600000001,M
653978,2020-11-18 04:55:58,grocery_pos,197.7,Loxahatchee,FL,26.7383,-80.27600000000001,26551,1977-01-04,26.249118,-80.46608,F
54850,2019-05-26 06:44:45,gas_transport,100.48,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,33.60773,-105.72388,
314834,2020-12-01 19:57:15,entertainment,107.07,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.689462,-119.067028,F
116323,2019-09-25 22:51:57,home,75.31,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,33.882694,-117.386947,
242058,2020-06-29 14:15:25,health_fitness,7.83,Grenada,CA,41.6125,-122.5258,589,1945-12-21,41.255235,-122.871462,M
134068,2019-11-07 20:35:33,health_fitness,271.27,Woods Cross,UT,40.8874,-111.9027,13983,1979-08-14,41.680703,-111.893267,
302272,2020-11-04 02:50:43,grocery_pos,54.3,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,37.843663,-121.057072,M
465075,2020-08-14 05:17:33,shopping_pos,3.81,Cuthbert,GA,31.7706,-84.7936,5726,1947-08-14,32.424631,-84.154446,F
440518,2020-08-03 13:47:38,kids_pets,51.35,Greendale,WI,42.9373,-87.9943,13973,1981-05-06,42.813434,-88.05998699999999,F
417743,2020-07-24 19:07:17,personal_care,9.06,Fort Myers,FL,26.4722,-81.8122,224256,1985-08-29,25.543106,-81.58492700000001,F
104330,2019-08-29 20:05:39,misc_net,5.76,Arnold,MO,38.4305,-90.387,35439,1985-03-31,37.465401,-90.754841,
303321,2020-11-07 12:55:05,personal_care,110.5,Huntington Beach,CA,33.6773,-118.0051,190249,1976-09-17,34.616802,-117.878794,F
469736,2020-08-16 14:01:31,misc_net,62.23,Ranier,MN,48.6031,-93.2977,136,2000-02-20,48.534489,-92.948766,F
20836,2019-03-05 09:19:16,gas_transport,52.71,Fort Washakie,WY,43.0048,-108.8964,1645,1986-02-17,42.47166,-109.036709,
722402,2020-12-13 03:47:34,misc_net,4.07,Valdosta,GA,30.946,-83.2474,94325,1987-09-08,30.458232,-83.751825,F
718315,2020-12-11 20:15:42,home,69.11,Tulsa,OK,36.2395,-95.9596,413574,1968-06-18,36.845762,-95.05058,F
347312,2020-06-23 20:40:12,entertainment,71.44,Beasley,TX,29.479,-95.9681,2457,1981-03-04,28.710523,-95.356186,M
322730,2020-12-11 20:24:07,personal_care,48.89,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,46.594503,-121.35031,F
500858,2020-08-30 01:46:06,grocery_pos,99.52,New Boston,IL,41.2153,-90.9879,1504,1993-10-05,40.62097,-91.927954,M
105615,2019-09-01 04:45:18,gas_transport,105.49,Mesa,ID,44.6255,-116.4493,129,1965-12-15,45.450921,-115.887546,
76284,2019-07-06 21:12:39,food_dining,241.15,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,32.738857,-105.151982,
690471,2020-12-04 07:20:55,gas_transport,83.18,Montgomery,AL,32.3374,-86.2715,214703,1994-10-07,31.787557,-85.849813,M
601888,2020-10-21 08:26:14,misc_pos,44.94,Collettsville,NC,35.9946,-81.7266,885,1988-09-15,36.310207,-82.55910300000001,M
460332,2020-08-11 16:02:22,home,166.49,Winfield,WV,38.5072,-81.89,5512,1980-03-24,38.405227,-82.207792,M
717940,2020-12-11 17:57:04,food_dining,7.22,Eldridge,AL,33.9315,-87.6194,1186,1986-11-12,34.876662,-87.64619300000001,F
646990,2020-11-15 07:01:00,gas_transport,85.78,Wichita,KS,37.6395,-97.1714,409656,1985-12-27,37.43833,-96.598854,M
41070,2019-04-22 19:27:12,personal_care,18.91,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,43.315715,-124.205707,
590584,2020-10-15 17:22:38,home,201.2,Bauxite,AR,34.5091,-92.4828,4074,1975-12-20,34.027777,-92.231373,F
134153,2019-11-08 02:08:29,gas_transport,89.73,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,43.248707,-107.582487,
659226,2020-11-21 22:55:49,food_dining,101.25,Valdosta,GA,30.946,-83.2474,94325,1987-09-08,30.800004,-83.899156,F
116387,2019-09-26 03:17:06,misc_net,4.8,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.829429,-121.657824,
34242,2019-04-06 23:46:26,home,5.99,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.521599,-121.234482,
588122,2020-10-13 21:29:13,food_dining,6.08,Mountain Park,OK,34.7032,-98.9591,540,1983-10-12,35.256257,-99.031583,F
94983,2019-08-11 17:32:35,home,33.8,Red River,NM,36.6659,-105.4694,606,1988-09-06,35.968542,-105.41818,
176383,2020-01-21 06:10:38,gas_transport,96.85,Hatch,UT,37.7175,-112.4777,258,1961-11-24,36.863054,-112.641657,
151039,2019-12-09 00:14:48,grocery_pos,110.41,Scotts Mills,OR,44.9897,-122.6187,1252,1937-02-06,45.274441,-121.887203,
430193,2020-07-29 16:53:07,shopping_pos,3.66,Munith,MI,42.3703,-84.2485,2523,1988-03-21,41.652006,-85.210823,F
108181,2019-09-07 08:25:07,grocery_pos,132.59,San Diego,CA,33.0067,-117.069,1241364,1960-03-01,33.592049,-117.17471100000002,
124166,2019-10-14 16:34:45,home,5.49,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,38.081975,-121.521306,
549167,2020-09-22 23:10:02,shopping_net,153.28,Edisto Island,SC,32.5486,-80.307,2408,1997-07-05,32.454339000000004,-79.769402,F
109926,2019-09-10 18:59:34,food_dining,6.46,Vinton,CA,40.0235,-120.7986,128,1966-02-21,39.50405,-120.283361,
754098,2020-12-21 10:42:35,misc_net,5.64,Joliet,IL,41.5378,-88.0572,128354,1992-01-20,42.066541,-87.338625,F
221791,2020-05-20 18:37:20,shopping_net,184.23,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,34.033165000000004,-117.763953,
631618,2020-11-06 22:34:32,home,93.95,Sontag,MS,31.6453,-90.1801,1196,1958-06-11,30.753673,-89.97286,M
617058,2020-10-29 22:26:34,food_dining,17.31,Orient,NY,41.1437,-72.2879,743,1968-09-19,41.210749,-72.425207,M
488169,2020-08-24 07:16:28,grocery_net,61.14,Smock,PA,39.9961,-79.7678,1946,1990-06-21,40.661811,-79.19699200000001,M
660023,2020-11-22 09:47:18,entertainment,446.24,Warren,OH,41.2639,-80.8164,75903,1957-04-05,40.930811,-80.43978100000001,F
698787,2020-12-06 17:36:26,home,88.44,Big Creek,KY,37.1046,-83.5706,467,1984-06-04,37.375988,-82.659438,M
468145,2020-08-15 21:21:34,personal_care,52.5,Clayton,OK,34.5906,-95.38,1760,1972-01-20,35.242878000000005,-94.618779,F
523926,2020-09-09 20:17:47,kids_pets,240.86,Deltona,FL,28.8989,-81.2473,88735,1988-04-09,28.866015,-82.112942,F
153947,2019-12-12 22:24:34,shopping_pos,404.32,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,43.31857,-117.384536,
583060,2020-10-11 22:02:54,travel,6.0,Cleveland,TX,30.33,-95.0202,34153,1995-09-11,30.084395,-94.38724,F
792320,2020-12-31 15:44:55,entertainment,72.72,Oconto Falls,WI,44.8755,-88.1555,5548,1975-09-11,45.311434000000006,-88.810997,M
737736,2020-12-16 13:43:07,home,12.97,Birmingham,AL,33.4629,-86.7904,493806,1980-07-12,34.307635,-86.917315,M
350467,2020-06-25 16:51:32,shopping_pos,119.58,Brandon,VT,43.8065,-73.0882,5895,1975-07-13,43.063916,-73.52038,F
216208,2020-05-07 06:16:16,grocery_pos,111.57,Conway,WA,48.34,-122.3456,85,1984-09-01,47.839589,-122.016503,
604342,2020-10-23 05:29:04,shopping_pos,5.85,Columbia,SC,33.9659,-80.9355,333497,1968-03-19,34.226983000000004,-80.20133299999999,M
482968,2020-08-22 03:11:02,gas_transport,72.87,Beasley,TX,29.479,-95.9681,2457,1981-03-04,28.777933,-96.931495,M
726782,2020-12-14 02:48:11,misc_pos,28.66,Atlantic,VA,37.9073,-75.5089,741,1986-08-17,38.474714,-74.640621,M
461736,2020-08-12 02:59:36,grocery_pos,118.44,Purmela,TX,31.4841,-97.9903,258,1943-12-15,31.896866,-97.213312,M
723877,2020-12-13 13:13:32,personal_care,4.27,Norwalk,OH,41.2403,-82.6078,23805,1970-02-22,40.259385,-82.787138,M
213331,2020-04-30 01:01:30,misc_net,3.12,Luray,MO,40.4931,-91.8912,519,1966-02-13,41.011478,-92.200419,
129368,2019-10-27 14:36:30,kids_pets,26.83,Kirtland Afb,NM,35.0203,-106.5503,310,1978-09-30,34.139346999999994,-105.66414,
692545,2020-12-04 22:46:24,personal_care,94.95,Esbon,KS,39.7562,-98.4462,242,1987-07-18,39.694495,-98.497572,F
326691,2020-12-15 23:51:46,kids_pets,46.36,Odessa,MO,38.9829,-93.9757,9512,1972-12-31,39.075757,-93.501671,F
296340,2020-10-20 19:17:36,shopping_net,21.29,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,44.421334,-116.50722,F
443706,2020-08-04 13:07:26,kids_pets,1.74,Baroda,MI,41.9488,-86.4913,3104,1981-03-29,41.701611,-86.777755,F
137209,2019-11-15 20:17:09,misc_net,87.99,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,46.710384000000005,-117.589501,
186618,2020-02-23 16:32:13,food_dining,57.08,Fiddletown,CA,38.5234,-120.6763,832,1987-05-19,39.037207,-120.481755,
80046,2019-07-13 22:30:15,shopping_pos,1018.99,Laramie,WY,41.4247,-105.4781,35371,1988-09-02,41.690782,-105.563402,
481737,2020-08-21 13:28:34,kids_pets,5.94,Alpharetta,GA,34.077,-84.3033,165556,1997-12-27,34.10556,-84.59358,F
366900,2020-07-02 17:54:54,home,207.37,Lubbock,TX,33.5466,-101.8871,254282,1952-01-29,32.946395,-101.475033,M
261154,2020-08-04 14:11:49,entertainment,71.47,Meadville,MO,39.7795,-93.3014,964,1974-12-23,40.428359,-92.382747,M
733264,2020-12-15 10:39:17,gas_transport,59.77,Wilton,ND,47.1709,-100.7944,1190,1948-06-30,47.313153,-101.2288,F
767582,2020-12-25 00:15:12,misc_pos,7.75,Harborcreek,PA,42.1767,-79.9416,2518,1946-02-02,41.574933,-79.490899,M
631584,2020-11-06 22:00:35,personal_care,247.31,Ratcliff,TX,31.3833,-95.0619,43,1949-10-04,32.375060999999995,-95.408063,F
139769,2019-11-21 18:31:13,home,40.79,Luray,MO,40.4931,-91.8912,519,1966-02-13,40.896395,-92.831642,
554266,2020-09-26 15:09:07,health_fitness,217.45,Basye,VA,38.8089,-78.7776,863,1972-08-09,37.991734,-79.26706800000001,F
100336,2019-08-21 23:28:01,kids_pets,117.35,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,41.845927,-101.229833,
630767,2020-11-06 11:40:46,grocery_pos,180.21,Vero Beach,FL,27.633000000000003,-80.4031,105638,1986-05-07,27.437695,-80.483294,F
138701,2019-11-18 15:08:20,home,10.47,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.667014,-110.181059,
136316,2019-11-13 01:12:28,gas_transport,68.1,Manley,NE,40.9207,-96.168,206,1967-10-04,40.117921,-96.955651,
428957,2020-07-28 22:17:54,personal_care,56.9,De Witt,AR,34.2853,-91.3336,5161,1993-04-08,34.829595,-90.665018,F
145894,2019-12-02 15:24:08,home,34.89,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,46.927169,-122.170545,
198457,2020-03-24 15:35:00,shopping_pos,1.8,Hawthorne,CA,33.9143,-118.3493,93193,1995-04-19,34.767924,-117.355382,
547200,2020-09-22 05:00:12,misc_net,2.84,Cape Coral,FL,26.6939,-81.9452,156391,1968-02-09,26.666803,-82.141788,F
315239,2020-12-02 07:31:49,shopping_net,3.95,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,44.101063,-122.946234,F
75079,2019-07-04 09:25:44,grocery_net,65.79,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,39.066652000000005,-104.897746,
693374,2020-12-05 06:09:02,grocery_pos,68.67,Spring Church,PA,40.6153,-79.4545,972,1997-10-23,40.396598,-79.591094,M
552222,2020-09-25 06:44:23,misc_pos,36.82,Egan,LA,30.251,-92.5002,1261,1972-07-01,30.644281,-92.39735,M
573650,2020-10-06 08:51:51,grocery_pos,60.29,Zavalla,TX,31.1569,-94.3871,2836,1985-12-03,31.643497,-94.064899,M
469571,2020-08-16 12:52:41,food_dining,113.17,Cleveland,TX,30.33,-95.0202,34153,1995-09-11,30.38003,-95.612176,F
574128,2020-10-06 13:53:14,health_fitness,40.86,Hancock,MD,39.6991,-78.1762,3766,1984-02-14,40.56469,-77.497345,M
42634,2019-04-27 08:36:02,misc_net,7.86,Browning,MO,40.029,-93.1607,602,1954-07-14,40.186889,-92.821767,
