,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
257719,2020-07-28 19:19:48,shopping_pos,1079.33,Rock Springs,WY,41.606,-109.23,27971,1984-08-01,41.88597,-109.641059,F
313065,2020-11-30 08:18:02,shopping_pos,9.94,Yellowstone National Park,WY,44.7957,-110.6137,369,1941-11-16,44.102767,-109.860202,F
313643,2020-11-30 19:47:29,home,1.89,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.147674,-106.796725,F
30970,2019-03-30 08:10:15,gas_transport,96.03,Moab,UT,38.5677,-109.5271,9772,1989-11-24,39.239148,-109.896949,
296701,2020-10-21 19:10:15,kids_pets,120.93,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,34.209227,-116.8263,M
57857,2019-06-01 04:15:28,shopping_pos,3.05,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,40.088339000000005,-124.792475,
159389,2019-12-19 09:55:04,gas_transport,50.23,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.840467,-124.201738,
258876,2020-07-31 17:25:30,kids_pets,208.88,Grenada,CA,41.6125,-122.5258,589,1945-12-21,41.074187,-123.13528,M
197277,2020-03-22 15:20:30,shopping_net,46.72,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,46.607325,-117.08248600000002,
319443,2020-12-07 17:38:46,shopping_pos,364.51,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,44.178659,-117.295676,F
53641,2019-05-23 19:04:08,kids_pets,4.45,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,46.006672,-122.504802,
106220,2019-09-01 23:45:32,travel,4.35,Loving,NM,32.274,-104.0914,1925,1952-05-26,32.889102,-104.446877,
75473,2019-07-05 06:19:14,grocery_pos,199.04,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.004393,-111.63978600000002,
306511,2020-11-15 07:21:10,gas_transport,74.89,Ashford,WA,46.7531,-121.9898,759,1956-09-14,47.539863,-121.68723500000002,F
273653,2020-08-29 11:07:07,misc_pos,65.37,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.577549,-94.831646,F
262743,2020-08-08 06:24:55,shopping_pos,148.97,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,44.001432,-108.569893,M
108164,2019-09-07 07:41:57,misc_net,1.46,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,43.388001,-123.346087,
214238,2020-05-02 19:25:25,entertainment,29.69,Ruidoso,NM,33.3305,-105.6933,8874,2000-08-16,34.210105,-105.754321,
27191,2019-03-21 02:19:32,misc_net,49.2,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,45.757401,-118.304853,
187224,2020-02-24 23:24:33,shopping_net,1.54,Fort Washakie,WY,43.0048,-108.8964,1645,1986-02-17,42.45276,-108.97886499999998,
55072,2019-05-26 15:11:58,home,55.76,June Lake,CA,37.7773,-119.0825,633,1927-09-09,37.74879,-118.689942,
97468,2019-08-16 19:08:36,shopping_pos,4.04,Newhall,CA,34.3795,-118.523,34882,1971-04-25,34.790563,-117.901444,
308104,2020-11-17 23:52:35,shopping_net,2.46,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,36.116348,-90.145279,
32886,2019-04-03 13:47:30,personal_care,247.19,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.68053,-93.539178,
22099,2019-03-09 04:53:02,grocery_pos,136.21,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,39.762589,-94.981163,
55121,2019-05-26 16:33:38,personal_care,18.08,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,32.585996,-104.942794,
182339,2020-02-09 19:39:25,health_fitness,94.49,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.763027,-106.443907,
312968,2020-11-30 06:20:58,misc_pos,332.0,Tomales,CA,38.2427,-122.9145,337,1954-07-05,39.097251,-122.381096,F
154823,2019-12-14 02:44:16,misc_pos,66.07,Saint Louis,MO,38.6171,-90.4504,927396,1960-03-12,38.462707,-90.128979,
299724,2020-10-29 06:14:40,grocery_pos,149.93,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.350784,-117.280868,F
32162,2019-04-01 13:11:22,entertainment,98.87,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,41.12437,-95.564233,
26171,2019-03-18 08:29:13,misc_net,2.5,Howells,NE,41.6964,-96.9858,1063,1928-04-02,41.623387,-97.674243,
185728,2020-02-21 04:47:13,shopping_net,4.29,Brashear,MO,40.1959,-92.4333,805,1970-06-27,41.104115,-92.830191,
277749,2020-09-06 22:06:17,personal_care,18.52,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,44.348195,-117.429783,F
234898,2020-06-15 16:51:29,food_dining,77.05,Mountain Center,CA,33.6401,-116.5567,1661,1988-09-19,34.301742,-115.760082,
44735,2019-05-02 06:58:41,shopping_net,92.41,Kissee Mills,MO,36.6704,-93.0377,1201,1980-03-18,36.998123,-92.844669,
91913,2019-08-05 13:57:52,home,13.3,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.792333,-124.239327,
289497,2020-10-04 21:05:56,food_dining,8.04,Napa,CA,38.4549,-122.2564,94014,1985-08-21,37.905549,-122.897869,F
157721,2019-12-16 19:40:47,kids_pets,62.18,Napa,CA,38.4549,-122.2564,94014,1985-08-21,39.348874,-121.69102,
33084,2019-04-04 02:22:02,entertainment,4.77,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,43.3538,-123.238058,
48364,2019-05-11 06:01:25,misc_net,28.5,Daly City,CA,37.6787,-122.478,107941,1991-10-04,38.162305,-121.784732,
330773,2020-12-21 11:19:03,shopping_net,3.39,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,32.137844,-106.026692,M
195454,2020-03-17 15:06:57,personal_care,8.97,Tomales,CA,38.2427,-122.9145,337,1954-07-05,39.143812,-122.145214,
97586,2019-08-17 00:21:01,shopping_net,100.68,Dumont,CO,39.7532,-105.6356,565,1978-08-27,39.613913,-105.999819,
27251,2019-03-21 07:59:37,gas_transport,52.67,Newberg,OR,45.3099,-122.9685,28278,1977-07-17,44.445959,-122.047513,
58043,2019-06-01 13:35:16,entertainment,36.6,Ashford,WA,46.7531,-121.9898,759,1956-09-14,46.916205,-122.353373,
143768,2019-11-30 16:37:35,home,46.91,Moab,UT,38.5677,-109.5271,9772,1989-11-24,37.822208,-109.881307,
119132,2019-10-02 18:29:13,misc_pos,20.25,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,32.967455,-111.860524,
119947,2019-10-05 01:22:03,misc_net,52.91,Meadville,MO,39.7795,-93.3014,964,1974-12-23,39.860639,-94.258371,
42837,2019-04-27 18:42:02,health_fitness,11.12,Orient,WA,48.8878,-118.2105,149,1978-06-21,49.868261,-118.854355,
283256,2020-09-20 03:35:22,gas_transport,79.59,Napa,CA,38.4549,-122.2564,94014,1985-08-21,38.179096,-122.21848,F
198724,2020-03-25 02:04:24,grocery_pos,82.99,Hawthorne,CA,33.9143,-118.3493,93193,1995-04-19,33.286866,-118.145102,
185678,2020-02-20 22:58:56,home,11.88,Stayton,OR,44.8021,-122.7624,9587,1968-03-24,45.593811,-123.67591000000002,
305733,2020-11-13 04:03:17,shopping_net,2.59,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,39.619666,-124.567906,
295880,2020-10-19 22:03:46,personal_care,77.27,Helm,CA,36.4992,-120.0936,123,1973-02-07,36.188001,-120.390978,M
144170,2019-12-01 01:53:21,misc_net,79.1,Parker,CO,39.5102,-104.7216,84861,1932-03-10,39.648362,-104.248974,
237271,2020-06-20 13:07:13,kids_pets,3.26,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,37.993459,-122.569733,
104292,2019-08-29 18:21:09,kids_pets,87.03,Lake Oswego,OR,45.4093,-122.6847,42817,1982-05-28,45.795194,-123.086444,
223911,2020-05-25 15:32:48,entertainment,81.65,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.606583,-120.825042,
220515,2020-05-18 03:10:41,misc_pos,39.41,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,42.828027,-108.278165,
244627,2020-07-04 19:35:38,kids_pets,28.15,Tomales,CA,38.2427,-122.9145,337,1954-07-05,38.34684,-123.291818,F
214726,2020-05-03 22:18:25,travel,7.39,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.20068,-93.583018,
127154,2019-10-21 20:25:13,food_dining,36.18,Daly City,CA,37.6787,-122.478,107941,1991-10-04,37.781027,-122.471837,
289718,2020-10-05 07:54:36,grocery_pos,60.0,Crownpoint,NM,35.7206,-108.0271,5662,1989-04-08,35.466744,-108.051593,M
259943,2020-08-02 21:07:27,entertainment,132.07,Rock Springs,WY,41.606,-109.23,27971,1984-08-01,42.530409000000006,-108.696997,F
65278,2019-06-15 10:35:11,misc_net,67.76,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,33.528527000000004,-118.693419,
158607,2019-12-18 03:31:32,misc_net,8.69,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,46.052212,-121.623553,
64978,2019-06-14 20:45:37,food_dining,37.03,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,32.780473,-111.558775,
74975,2019-07-04 01:27:39,shopping_net,1.32,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,1967-05-27,40.267156,-120.570281,
262379,2020-08-07 11:47:36,shopping_net,120.11,Ravenna,NE,41.0233,-98.9041,2202,1974-06-21,40.613423,-98.572866,M
216553,2020-05-08 10:34:23,gas_transport,77.85,Conway,WA,48.34,-122.3456,85,1984-09-01,47.730741,-122.081401,
84854,2019-07-22 20:23:57,kids_pets,10.38,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,37.562608,-94.902276,
107465,2019-09-05 08:24:17,misc_net,30.58,Woods Cross,UT,40.8874,-111.9027,13983,1979-08-14,40.466777,-111.831061,
131005,2019-10-31 14:15:05,home,71.29,Alva,WY,44.6873,-104.4414,110,1973-05-16,45.625809,-103.885719,
298738,2020-10-26 20:39:45,shopping_pos,4.52,Albuquerque,NM,35.1506,-106.569,641349,1976-04-11,35.529024,-105.704298,F
17786,2019-02-26 13:46:20,travel,9.88,Hatch,UT,37.7175,-112.4777,258,1961-11-24,37.435113,-112.300301,
71726,2019-06-27 17:01:38,home,30.51,Freedom,WY,43.0172,-111.0292,471,1967-08-02,42.673716,-111.723471,
147658,2019-12-05 03:33:50,gas_transport,70.72,Newhall,CA,34.3795,-118.523,34882,1971-04-25,34.736174,-117.883357,
203524,2020-04-06 12:55:59,shopping_pos,8.23,San Jose,CA,37.3304,-121.7913,973849,1997-01-18,38.190961,-121.329543,
111540,2019-09-15 00:29:12,gas_transport,59.0,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,36.646465,-90.164684,
126864,2019-10-21 09:53:27,gas_transport,51.33,Meredith,CO,39.3199,-106.6596,61,1939-11-04,38.677852,-105.909238,
78214,2019-07-10 00:20:40,shopping_net,107.16,Fiddletown,CA,38.5234,-120.6763,832,1987-05-19,37.798818,-121.19838500000002,
252464,2020-07-19 14:22:13,entertainment,100.94,Westerville,NE,41.4193,-99.3844,73,1935-02-10,40.808649,-99.614776,F
280651,2020-09-13 17:58:13,misc_pos,9.23,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.775358,-109.01075,F
43479,2019-04-28 23:07:40,kids_pets,105.59,Newhall,CA,34.3795,-118.523,34882,1971-04-25,33.408255,-117.662919,
159091,2019-12-18 21:28:11,home,118.77,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.819752,-93.626681,
61279,2019-06-07 18:58:32,kids_pets,132.0,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,40.863282,-101.08907,
140293,2019-11-23 04:16:46,misc_pos,80.88,Rock Springs,WY,41.606,-109.23,27971,1984-08-01,41.621425,-109.399133,
105112,2019-08-31 12:08:50,entertainment,21.3,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.004074,-105.635168,
205901,2020-04-12 15:21:57,home,11.63,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,35.735640000000004,-89.51945400000001,
166228,2019-12-27 23:49:30,health_fitness,107.99,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.248234000000004,-106.353261,
220250,2020-05-17 15:42:39,shopping_net,9.52,Pueblo,CO,38.2352,-104.66,151815,1988-01-04,37.710609000000005,-104.377844,
212685,2020-04-28 12:29:56,misc_pos,1.25,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,33.241975,-119.076353,
319422,2020-12-07 17:20:04,health_fitness,13.12,Shedd,OR,44.453,-123.1065,917,1995-07-08,43.559122,-123.984718,
327936,2020-12-18 01:49:10,grocery_pos,108.82,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,39.270816,-93.675376,F
146306,2019-12-02 22:24:13,entertainment,14.28,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,39.383429,-93.128371,
116325,2019-09-25 22:52:37,kids_pets,44.83,Manley,NE,40.9207,-96.168,206,1967-10-04,40.418797,-95.735613,
43203,2019-04-28 13:26:58,kids_pets,67.94,Palmdale,CA,34.5715,-118.0231,171170,1963-06-04,35.022222,-117.12861399999998,
202456,2020-04-03 23:56:44,shopping_pos,229.02,Newhall,CA,34.3795,-118.523,34882,1971-04-25,34.517188,-118.707527,
91198,2019-08-04 12:52:50,food_dining,56.89,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.591521,-120.010056,
92722,2019-08-07 04:46:28,grocery_pos,190.92,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,33.661854,-112.380962,
210629,2020-04-23 17:11:41,personal_care,25.05,Hawthorne,CA,33.9143,-118.3493,93193,1995-04-19,34.802647,-117.564017,
218999,2020-05-13 23:54:47,shopping_net,2.76,Utica,MO,39.7417,-93.6289,271,1972-04-18,38.781983,-93.130708,
319635,2020-12-07 21:08:33,travel,9.05,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,33.796332,-112.781028,F
235311,2020-06-16 06:08:16,grocery_pos,101.35,Dumont,CO,39.7532,-105.6356,565,1978-08-27,40.425206,-104.93983,
128702,2019-10-26 09:10:24,shopping_net,6.07,Ashford,WA,46.7531,-121.9898,759,1956-09-14,47.471999,-122.478135,
40161,2019-04-21 04:00:14,gas_transport,42.67,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,33.206683,-112.105054,
199150,2020-03-26 16:13:31,shopping_net,1.26,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,38.929747,-104.021553,
180139,2020-02-02 14:52:29,food_dining,64.15,Arnold,MO,38.4305,-90.387,35439,1985-03-31,38.536363,-90.974472,
112496,2019-09-16 16:39:37,entertainment,126.54,Napa,CA,38.4549,-122.2564,94014,1985-08-21,37.732203000000005,-122.436221,
293711,2020-10-14 14:07:12,home,74.68,Port Costa,CA,38.046,-122.1866,198,1959-03-31,37.062582,-122.553382,M
218226,2020-05-12 01:11:08,gas_transport,60.05,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.693882,-109.845438,
4901,2019-01-16 03:43:47,grocery_pos,218.32,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.590333,-93.940436,
247797,2020-07-10 15:48:32,shopping_net,18.35,Azusa,CA,34.1248,-117.9031,59705,1983-06-23,34.829440000000005,-117.983799,F
323365,2020-12-12 17:58:59,food_dining,53.95,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.394833,-117.657078,F
120605,2019-10-06 08:33:49,grocery_pos,127.35,Holstein,NE,40.4542,-98.6538,331,1950-08-19,41.371044,-99.595487,
180398,2020-02-03 04:26:33,grocery_net,51.12,Rock Springs,WY,41.606,-109.23,27971,1984-08-01,40.633968,-109.06315,
72657,2019-06-29 18:10:54,shopping_net,118.3,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,39.548768,-103.874141,
9753,2019-02-01 06:58:39,grocery_net,46.62,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,36.441065,-106.708093,
69591,2019-06-23 12:57:56,shopping_net,7.53,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,33.924165,-111.21096,
7704,2019-01-25 17:47:38,health_fitness,74.77,Meadville,MO,39.7795,-93.3014,964,1974-12-23,40.25458,-94.055706,
146414,2019-12-03 01:33:40,grocery_net,58.05,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,33.58143,-118.759533,
255581,2020-07-25 12:48:43,misc_pos,5.39,Altonah,UT,40.3207,-110.436,302,1990-01-17,40.365289,-111.053661,F
233584,2020-06-13 12:00:55,kids_pets,165.2,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,47.193078,-122.967358,
306306,2020-11-14 18:07:42,personal_care,46.04,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,34.187868,-118.799039,F
31861,2019-03-31 23:22:22,home,23.55,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.406837,-111.434021,
19533,2019-03-02 20:44:08,entertainment,102.51,Luray,MO,40.4931,-91.8912,519,1966-02-13,39.852704,-91.177088,
91877,2019-08-05 12:46:08,shopping_pos,3.86,Independence,MO,39.1412,-94.3515,123373,1992-11-27,38.679052,-94.638489,
261389,2020-08-04 20:47:45,food_dining,90.08,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,33.48652,-118.617656,M
44542,2019-05-01 15:10:25,personal_care,40.17,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,39.756187,-94.139604,
3668,2019-01-12 22:09:10,home,45.09,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,42.63191,-108.178412,
281134,2020-09-14 15:56:58,personal_care,3.75,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.092842,-117.305501,F
64001,2019-06-12 16:27:52,misc_pos,5.83,Smith River,CA,41.9404,-124.1587,1930,1983-06-13,41.133645,-123.174231,
83989,2019-07-21 15:15:06,personal_care,199.28,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,32.648513,-111.984708,
176489,2020-01-21 20:13:30,home,75.73,Scotts Mills,OR,44.9897,-122.6187,1252,1937-02-06,45.688208,-123.399033,
16167,2019-02-21 14:04:29,entertainment,6.63,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.244753,-105.484202,
16195,2019-02-21 17:31:27,home,53.66,Portland,OR,45.5303,-122.7033,841711,1963-04-04,46.344121,-122.671643,
196659,2020-03-21 00:19:16,grocery_net,135.78,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,40.722833,-124.376027,
287282,2020-09-29 03:30:38,gas_transport,93.62,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,33.080847,-118.494188,M
15003,2019-02-17 21:06:07,health_fitness,30.1,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.721664,-118.983053,
314452,2020-12-01 13:27:08,kids_pets,107.48,Malad City,ID,42.1808,-112.262,4154,1962-01-19,42.641444,-112.051086,M
333722,2020-12-24 20:49:49,home,124.34,Aurora,CO,39.6662,-104.835,389246,1969-12-12,40.616711,-104.130272,
225204,2020-05-27 21:00:16,health_fitness,4.25,Westerville,NE,41.4193,-99.3844,73,1935-02-10,41.772687,-99.291075,
54580,2019-05-25 19:55:10,personal_care,109.27,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,32.952293,-117.070874,
174003,2020-01-13 18:38:56,food_dining,138.12,Browning,MO,40.029,-93.1607,602,1954-07-14,40.693601,-92.967983,
300247,2020-10-30 19:40:21,shopping_pos,137.31,Dumont,CO,39.7532,-105.6356,565,1978-08-27,40.523148,-106.405836,M
135934,2019-11-11 20:33:42,home,29.09,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,1967-05-27,39.290204,-120.419089,
269846,2020-08-21 17:20:09,shopping_pos,3.1,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.503458,-94.662855,F
275455,2020-09-01 07:42:32,gas_transport,59.1,Newberg,OR,45.3099,-122.9685,28278,1977-07-17,46.181213,-122.962195,M
306164,2020-11-14 09:23:30,grocery_pos,93.42,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.934452,-109.441971,F
201883,2020-04-02 05:53:45,shopping_net,7.51,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,39.519755,-92.952213,
262314,2020-08-07 06:54:05,misc_pos,3.63,Cardwell,MO,36.0434,-90.2907,1120,1957-04-17,36.849881,-89.645167,M
182310,2020-02-09 18:13:39,kids_pets,4.5,Redford,MO,37.3272,-91.0243,241,1974-10-27,37.934540000000005,-90.42468,
96834,2019-08-15 10:32:54,grocery_pos,96.94,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.477515,-93.751218,
314581,2020-12-01 15:36:54,health_fitness,2.91,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.929755,-92.834012,F
294766,2020-10-17 18:52:33,personal_care,12.12,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,45.338025,-118.978635,F
51283,2019-05-18 10:09:10,grocery_pos,42.09,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,34.34447,-118.136336,
168941,2019-12-30 13:28:26,home,92.25,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,44.297635,-116.343244,
122637,2019-10-11 16:31:53,health_fitness,25.17,Sacramento,CA,38.6865,-121.3494,757530,1966-09-19,37.776327,-122.193194,
122884,2019-10-12 07:02:23,shopping_net,7.66,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,38.838954,-92.925494,
219119,2020-05-14 12:03:54,shopping_pos,71.38,Newhall,CA,34.3795,-118.523,34882,1971-04-25,35.338598,-119.260793,
186939,2020-02-24 09:10:06,shopping_net,3.94,Tomales,CA,38.2427,-122.9145,337,1954-07-05,38.568129,-121.961299,
27751,2019-03-22 16:29:58,kids_pets,79.58,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.262352,-94.267016,
297178,2020-10-23 06:48:32,grocery_net,58.73,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,33.815943,-111.572582,F
331578,2020-12-22 01:36:16,shopping_net,96.0,Dumont,CO,39.7532,-105.6356,565,1978-08-27,40.268379,-105.652441,M
217431,2020-05-10 16:44:26,entertainment,63.47,Laramie,WY,41.4247,-105.4781,35371,1988-09-02,40.709498,-105.203431,
284491,2020-09-22 11:41:28,shopping_pos,9.32,Unionville,MO,40.4815,-92.9951,3805,1950-09-15,40.27724,-92.241608,F
270403,2020-08-23 00:07:08,grocery_pos,185.02,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,38.930597,-93.907238,F
333314,2020-12-24 03:18:57,gas_transport,44.94,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.796877,-109.135494,F
20510,2019-03-04 15:21:45,home,42.64,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.442683,-111.5582,
129447,2019-10-27 17:23:25,misc_pos,7.65,Kirtland Afb,NM,35.0203,-106.5503,310,1978-09-30,35.568551,-106.451336,
103825,2019-08-28 16:08:01,personal_care,125.71,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,33.722722,-117.201319,
259225,2020-08-01 14:28:01,food_dining,45.04,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.178528,-118.013745,F
331523,2020-12-22 00:01:07,shopping_pos,157.01,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,43.144779,-108.899631,M
296524,2020-10-21 05:01:29,grocery_pos,45.78,Arvada,CO,39.8422,-105.1097,122111,1987-05-23,39.45034,-104.246547,M
289880,2020-10-05 14:43:43,home,142.73,Roseland,NE,40.4591,-98.5551,463,1948-05-31,40.070456,-98.620938,M
257093,2020-07-27 21:57:14,personal_care,1.4,Wales,AK,64.7556,-165.6723,145,1939-11-09,64.428616,-164.791651,M
144219,2019-12-01 03:04:47,shopping_pos,121.97,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.6193,-119.614721,
270619,2020-08-23 11:25:29,misc_net,471.94,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,37.263562,-94.394777,F
183849,2020-02-15 03:13:47,grocery_net,25.52,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.887403000000006,-106.95691,
153917,2019-12-12 21:51:12,shopping_pos,1.12,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,34.981413,-118.218171,
187450,2020-02-25 23:11:26,home,7.01,Smith River,CA,41.9404,-124.1587,1930,1983-06-13,42.24942,-123.25453,
321528,2020-12-10 01:27:20,gas_transport,70.94,Luray,MO,40.4931,-91.8912,519,1966-02-13,39.848237,-90.911619,M
114177,2019-09-21 07:19:30,grocery_net,55.22,Alva,WY,44.6873,-104.4414,110,1973-05-16,45.460338,-105.199876,
245446,2020-07-06 04:24:47,gas_transport,83.72,Palmdale,CA,34.5715,-118.0231,171170,1963-06-04,34.972246000000005,-118.565581,M
201805,2020-04-01 22:15:43,home,18.77,Roseland,NE,40.4591,-98.5551,463,1948-05-31,40.727725,-98.267212,
164770,2019-12-25 22:00:34,food_dining,13.16,San Jose,CA,37.3304,-121.7913,973849,1997-01-18,38.106424,-121.758003,
273446,2020-08-28 21:04:05,kids_pets,34.95,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.698501,-106.610919,M
208580,2020-04-19 03:00:08,grocery_pos,70.19,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,37.958463,-123.108777,
279261,2020-09-10 00:51:29,grocery_pos,216.12,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,32.532908,-110.563945,F
326497,2020-12-15 20:16:19,kids_pets,39.12,Parker Dam,CA,34.298,-114.156,126,1992-10-07,33.984512,-114.880744,M
156965,2019-12-16 03:44:47,grocery_pos,111.58,Manley,NE,40.9207,-96.168,206,1967-10-04,40.494821,-96.739359,
63995,2019-06-12 15:52:11,kids_pets,108.54,Kent,OR,45.0838,-120.6649,60,1942-04-03,45.28755,-119.807537,
307410,2020-11-16 20:48:41,home,42.11,Wendel,CA,40.3406,-120.2824,104,1989-08-16,41.075307,-120.783695,F
222237,2020-05-22 01:57:35,misc_net,211.2,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,39.357038,-95.448411,
85008,2019-07-23 02:53:28,gas_transport,74.33,Kent,OR,45.0838,-120.6649,60,1942-04-03,44.189911,-119.959538,
260536,2020-08-03 17:16:16,food_dining,53.62,Huntington Beach,CA,33.6773,-118.0051,190249,1976-09-17,33.193611,-118.576303,F
153201,2019-12-11 19:52:35,health_fitness,33.79,Parker,CO,39.5102,-104.7216,84861,1932-03-10,40.188409,-104.799436,
224839,2020-05-26 21:09:10,personal_care,54.89,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,34.357724,-119.182165,
218033,2020-05-11 18:04:21,travel,7.93,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,40.201312,-100.508659,
335591,2020-12-27 12:36:57,kids_pets,47.21,Monitor,WA,47.4852,-120.4158,584,1969-03-20,46.79259,-119.73522,F
208376,2020-04-18 15:13:12,health_fitness,46.49,Manley,NE,40.9207,-96.168,206,1967-10-04,41.175895,-96.623563,
244499,2020-07-04 13:33:24,travel,6.54,Ballwin,MO,38.577,-90.5255,92608,2001-07-26,39.170251,-90.633609,M
134928,2019-11-09 23:59:35,kids_pets,84.09,Westfir,OR,43.7575,-122.481,597,1961-05-19,43.728973,-121.860434,
22387,2019-03-09 19:03:29,food_dining,8.71,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.531609,-125.345894,
105716,2019-09-01 09:06:50,misc_pos,3.07,Greenview,CA,41.5403,-122.9366,308,1958-09-20,41.835997,-122.662944,
295717,2020-10-19 16:55:14,kids_pets,50.51,Ravenna,NE,41.0233,-98.9041,2202,1974-06-21,40.221447,-98.661737,M
